year,Industry,Nacerev,MNE_profit_shifting
2020,M,7490,1.437
2009,M,7500,0.0
2010,M,7500,0.001
2011,M,7500,0.002
2012,M,7500,0.001
2013,M,7500,0.001
2014,M,7500,0.001
2015,M,7500,0.052
2016,M,7500,0.0
2017,M,7500,0.001
2018,M,7500,0.019
2019,M,7500,0.001
2020,M,7500,0.001
2009,N,7711,0.002
2010,N,7711,0.024
2011,N,7711,0.101
2012,N,7711,0.249
2013,N,7711,0.029
2014,N,7711,0.113
2015,N,7711,0.204
2016,N,7711,0.093
2017,N,7711,0.06
2018,N,7711,0.04
2019,N,7711,0.037
2020,N,7711,0.002
2009,N,7712,0.002
2010,N,7712,0.005
2011,N,7712,0.007
2012,N,7712,0.008
2013,N,7712,0.045
2014,N,7712,0.009
2015,N,7712,0.016
2016,N,7712,0.025
2017,N,7712,0.021
2018,N,7712,0.012
2019,N,7712,0.007
2020,N,7712,0.004
2018,N,7721,0.008
2019,N,7721,0.006
2020,N,7721,0.001
2010,N,7722,0.0
2015,N,7722,0.054
2017,N,7722,0.177
2018,N,7722,0.112
2019,N,7722,0.231
2020,N,7722,0.396
2009,N,7729,0.002
2010,N,7729,0.003
2011,N,7729,0.006
2012,N,7729,0.007
2013,N,7729,0.02
2014,N,7729,0.02
2015,N,7729,0.02
2016,N,7729,0.032
2017,N,7729,0.056
2018,N,7729,0.017
2019,N,7729,0.016
2020,N,7729,0.023
2012,N,7731,0.003
2013,N,7731,0.001
2009,N,7732,0.008
2010,N,7732,0.009
2011,N,7732,0.016
2012,N,7732,0.025
2013,N,7732,0.018
2014,N,7732,0.22
2015,N,7732,0.307
2016,N,7732,0.198
2017,N,7732,0.032
2018,N,7732,0.339
2019,N,7732,0.3
2020,N,7732,0.395
2011,N,7733,0.001
2012,N,7733,0.001
2013,N,7733,0.001
2014,N,7733,0.002
2015,N,7733,0.001
2016,N,7733,0.001
2017,N,7733,0.005
2018,N,7733,0.0
2019,N,7733,0.0
2020,N,7733,0.001
2012,N,7734,0.004
2016,N,7734,0.0
2017,N,7734,0.003
2018,N,7734,0.002
2019,N,7734,0.001
2020,N,7734,0.0
2009,N,7735,0.001
2010,N,7735,0.001
2011,N,7735,0.006
2012,N,7735,0.006
2013,N,7735,0.001
2014,N,7735,0.002
2015,N,7735,0.001
2016,N,7735,0.002
2017,N,7735,0.005
2018,N,7735,0.006
2019,N,7735,0.005
2020,N,7735,0.006
2009,N,7739,0.415
2010,N,7739,0.156
2011,N,7739,0.234
2012,N,7739,0.262
2013,N,7739,0.304
2014,N,7739,0.397
2015,N,7739,0.237
2016,N,7739,0.198
2017,N,7739,1.703
2018,N,7739,0.551
2019,N,7739,0.465
2020,N,7739,0.382
2009,N,7740,0.002
2010,N,7740,0.023
2011,N,7740,0.037
2012,N,7740,0.017
2013,N,7740,0.015
2014,N,7740,0.018
2015,N,7740,0.022
2016,N,7740,0.044
2017,N,7740,0.088
2018,N,7740,0.087
2019,N,7740,0.058
2020,N,7740,0.064
2009,N,7810,0.068
2010,N,7810,0.257
2011,N,7810,0.377
2012,N,7810,0.323
2013,N,7810,0.473
2014,N,7810,0.643
2015,N,7810,0.521
2016,N,7810,0.713
2017,N,7810,0.714
2018,N,7810,0.527
2019,N,7810,0.469
2020,N,7810,0.162
2009,N,7820,0.02
2010,N,7820,0.032
2011,N,7820,0.228
2012,N,7820,0.195
2013,N,7820,0.352
2014,N,7820,0.323
2015,N,7820,0.596
2016,N,7820,0.549
2017,N,7820,0.648
2018,N,7820,0.409
2019,N,7820,0.506
2020,N,7820,0.335
2009,N,7830,0.0
2010,N,7830,0.0
2011,N,7830,0.0
2012,N,7830,0.0
2013,N,7830,0.0
2014,N,7830,0.0
2015,N,7830,0.001
2016,N,7830,0.0
2017,N,7830,0.0
2018,N,7830,0.0
2019,N,7830,0.001
2020,N,7830,0.0
2009,N,7900,0.0
2010,N,7900,0.001
2011,N,7900,0.001
2012,N,7900,0.001
2013,N,7900,0.002
2014,N,7900,0.003
2015,N,7900,0.003
2016,N,7900,0.002
2017,N,7900,0.002
2019,N,7900,0.002
2020,N,7900,0.002
2009,N,7910,0.002
2010,N,7910,0.002
2011,N,7910,0.001
2012,N,7910,0.001
2013,N,7910,0.002
2014,N,7910,0.002
2015,N,7910,0.002
2016,N,7910,0.001
2009,N,7911,0.081
2010,N,7911,0.197
2011,N,7911,0.189
2012,N,7911,0.273
2013,N,7911,0.288
2014,N,7911,0.233
2015,N,7911,0.282
2016,N,7911,0.258
2017,N,7911,0.414
2018,N,7911,0.421
2019,N,7911,0.39
2020,N,7911,0.013
2009,N,7912,0.003
2010,N,7912,0.038
2011,N,7912,0.052
2012,N,7912,0.061
2013,N,7912,0.086
2014,N,7912,0.131
2015,N,7912,0.098
2016,N,7912,0.177
2017,N,7912,0.241
2018,N,7912,0.122
2019,N,7912,0.096
2020,N,7912,0.0
2009,N,7990,0.71
2010,N,7990,2.39
2011,N,7990,2.202
2012,N,7990,1.998
2013,N,7990,1.992
2014,N,7990,0.76
2015,N,7990,0.848
2016,N,7990,0.943
2017,N,7990,1.148
2018,N,7990,0.536
2019,N,7990,0.425
2020,N,7990,0.475
2009,N,8010,0.134
2010,N,8010,0.215
2011,N,8010,0.218
2012,N,8010,0.272
2013,N,8010,0.177
2014,N,8010,0.26
2015,N,8010,0.201
2016,N,8010,0.252
2017,N,8010,0.334
2018,N,8010,0.246
2019,N,8010,0.206
2020,N,8010,0.192
2009,N,8020,0.11
2010,N,8020,0.099
2011,N,8020,0.134
2012,N,8020,0.193
2013,N,8020,0.067
2014,N,8020,0.148
2015,N,8020,0.182
2016,N,8020,0.216
2017,N,8020,0.283
2018,N,8020,0.158
2019,N,8020,0.141
2020,N,8020,0.152
2009,N,8110,0.024
2010,N,8110,0.02
2011,N,8110,0.033
2012,N,8110,0.028
2013,N,8110,0.009
2014,N,8110,0.071
2015,N,8110,0.103
2016,N,8110,0.101
2017,N,8110,0.111
2018,N,8110,0.04
2019,N,8110,0.043
2020,N,8110,0.007
2009,N,8121,0.014
2010,N,8121,0.02
2011,N,8121,0.024
2012,N,8121,0.054
2013,N,8121,0.012
2014,N,8121,0.062
2015,N,8121,0.067
2016,N,8121,0.034
2017,N,8121,0.03
2018,N,8121,0.036
2019,N,8121,0.036
2020,N,8121,0.025
2009,N,8122,0.003
2010,N,8122,0.001
2011,N,8122,0.0
2012,N,8122,0.001
2013,N,8122,0.0
2014,N,8122,0.0
2015,N,8122,0.0
2016,N,8122,0.0
2017,N,8122,0.0
2018,N,8122,0.0
2020,N,8122,0.0
2018,N,8129,0.0
2019,N,8129,0.0
2020,N,8129,0.0
2009,N,8130,0.0
2017,N,8130,0.0
2018,N,8130,0.0
2019,N,8130,0.0
2020,N,8130,0.0
2009,N,8200,0.001
2010,N,8200,0.0
2011,N,8200,0.001
2012,N,8200,0.002
2013,N,8200,0.002
2014,N,8200,0.003
2015,N,8200,0.006
2016,N,8200,0.004
2017,N,8200,0.005
2018,N,8200,0.005
2019,N,8200,0.003
2020,N,8200,0.003
2009,N,8211,0.154
2010,N,8211,0.209
2011,N,8211,0.331
2012,N,8211,0.158
2013,N,8211,0.124
2014,N,8211,0.134
2015,N,8211,0.166
2016,N,8211,0.283
2017,N,8211,2.045
2018,N,8211,0.441
2019,N,8211,0.167
2020,N,8211,0.137
2009,N,8219,0.0
2011,N,8219,0.0
2012,N,8219,0.0
2013,N,8219,0.0
2014,N,8219,0.0
2015,N,8219,0.0
2016,N,8219,0.0
2019,N,8219,0.002
2020,N,8219,0.002
2009,N,8220,0.0
2010,N,8220,0.0
2011,N,8220,0.0
2012,N,8220,0.0
2013,N,8220,0.0
2014,N,8220,0.0
2015,N,8220,0.0
2016,N,8220,0.0
2017,N,8220,0.002
2018,N,8220,0.001
2019,N,8220,0.001
2020,N,8220,0.0
2009,N,8230,0.002
2010,N,8230,0.011
2011,N,8230,0.019
2012,N,8230,0.021
2013,N,8230,0.011
2014,N,8230,0.031
2015,N,8230,0.012
2016,N,8230,0.033
2017,N,8230,0.012
2018,N,8230,0.019
2019,N,8230,0.026
2020,N,8230,0.0
2009,N,8290,0.007
2010,N,8290,0.035
2011,N,8290,0.029
2012,N,8290,0.148
2009,N,8291,0.175
2010,N,8291,0.294
2011,N,8291,0.365
2012,N,8291,0.401
2013,N,8291,0.381
2014,N,8291,0.668
2015,N,8291,0.684
2016,N,8291,0.417
2017,N,8291,0.669
2018,N,8291,0.379
2019,N,8291,0.263
2020,N,8291,0.505
2009,N,8292,0.001
2010,N,8292,0.0
2011,N,8292,0.003
2012,N,8292,0.0
2013,N,8292,0.003
2014,N,8292,0.001
2015,N,8292,0.006
2016,N,8292,0.006
2017,N,8292,0.006
2018,N,8292,0.002
2019,N,8292,0.002
2020,N,8292,0.001
2009,N,8299,0.161
2010,N,8299,0.121
2011,N,8299,0.37
2012,N,8299,0.406
2013,N,8299,0.291
2014,N,8299,0.427
2015,N,8299,0.492
2016,N,8299,0.568
2017,N,8299,0.552
2018,N,8299,0.462
2019,N,8299,0.441
2020,N,8299,0.601
2009,O,8411,0.0
2013,O,8411,0.003
2016,O,8411,0.039
2017,O,8411,0.017
2018,O,8411,0.004
2019,O,8411,0.001
2020,O,8411,0.003
2013,O,8412,0.016
2014,O,8412,0.005
2016,O,8412,0.015
2017,O,8412,0.015
2018,O,8412,0.004
2019,O,8412,0.004
2020,O,8412,0.009
2011,O,8413,0.006
2012,O,8413,0.01
2013,O,8413,0.004
2014,O,8413,0.008
2015,O,8413,0.008
2016,O,8413,0.01
2017,O,8413,0.023
2018,O,8413,0.01
2019,O,8413,0.004
2020,O,8413,0.003
2009,O,8421,0.026
2010,O,8421,0.089
2011,O,8421,0.07
2014,O,8421,0.022
2015,O,8421,0.0
2016,O,8421,0.157
2017,O,8421,0.346
2018,O,8421,0.32
2019,O,8421,0.104
2020,O,8421,0.219
2015,O,8424,0.129
2018,O,8424,0.0
2019,O,8424,0.0
2020,O,8424,0.0
2018,O,8425,0.0
2019,O,8425,0.01
2020,O,8425,0.011
2014,P,8510,0.001
2015,P,8510,0.0
2017,P,8510,0.0
2018,P,8510,0.0
2019,P,8510,0.0
2020,P,8510,0.0
2009,P,8520,0.0
2018,P,8520,0.0
2019,P,8520,0.0
2009,P,8531,0.0
2010,P,8531,0.0
2011,P,8531,0.001
2012,P,8531,0.0
2014,P,8531,0.0
2016,P,8531,0.0
2017,P,8531,0.0
2018,P,8531,0.002
2019,P,8531,0.001
2020,P,8531,0.0
2013,P,8532,0.0
2014,P,8532,0.0
2015,P,8532,0.0
2016,P,8532,0.0
2017,P,8532,0.0
2018,P,8532,0.001
2019,P,8532,0.0
2020,P,8532,0.001
2009,P,8541,0.039
2010,P,8541,0.047
2011,P,8541,0.001
2012,P,8541,0.176
2013,P,8541,0.001
2014,P,8541,0.0
2015,P,8541,0.075
2016,P,8541,0.0
2017,P,8541,0.03
2018,P,8541,0.029
2019,P,8541,0.013
2020,P,8541,0.015
2012,P,8542,0.0
2015,P,8542,0.001
2016,P,8542,0.001
2017,P,8542,0.0
2019,P,8542,0.001
2020,P,8542,0.0
2009,P,8552,0.048
2010,P,8552,0.086
2011,P,8552,0.1
2012,P,8552,0.061
2013,P,8552,0.067
2014,P,8552,0.047
2015,P,8552,0.042
2016,P,8552,0.062
2017,P,8552,0.067
2018,P,8552,0.046
2019,P,8552,0.035
2020,P,8552,0.04
2009,P,8559,0.001
2010,P,8559,0.003
2011,P,8559,0.001
2012,P,8559,0.001
2013,P,8559,0.001
2014,P,8559,0.001
2015,P,8559,0.002
2016,P,8559,0.003
2017,P,8559,0.018
2018,P,8559,0.009
2019,P,8559,0.004
2020,P,8559,0.0
2009,P,8560,0.002
2010,P,8560,0.0
2011,P,8560,0.0
2012,P,8560,0.0
2013,P,8560,0.0
2014,P,8560,0.0
2015,P,8560,0.001
2018,P,8560,0.0
2019,P,8560,0.0
2020,P,8560,0.0
2009,Q,8610,0.452
2010,Q,8610,0.08
2011,Q,8610,0.144
2012,Q,8610,0.085
2013,Q,8610,0.148
2014,Q,8610,1.335
2015,Q,8610,1.947
2016,Q,8610,0.384
2017,Q,8610,0.991
2018,Q,8610,1.643
2019,Q,8610,1.305
2020,Q,8610,1.768
2010,Q,8621,0.001
2011,Q,8621,0.001
2013,Q,8621,0.03
2014,Q,8621,0.013
2015,Q,8621,0.0
2016,Q,8621,0.0
2017,Q,8621,0.0
2018,Q,8621,0.002
2019,Q,8621,0.002
2020,Q,8621,0.007
2009,Q,8622,0.001
2010,Q,8622,0.0
2011,Q,8622,0.0
2012,Q,8622,0.0
2013,Q,8622,0.0
2014,Q,8622,0.0
2015,Q,8622,0.0
2016,Q,8622,0.0
2017,Q,8622,0.0
2018,Q,8622,0.0
2019,Q,8622,0.0
2020,Q,8622,0.0
2009,Q,8623,0.0
2010,Q,8623,0.0
2011,Q,8623,0.0
2013,Q,8623,0.0
2015,Q,8623,0.002
2009,Q,8690,0.357
2010,Q,8690,0.598
2011,Q,8690,0.598
2012,Q,8690,1.216
2013,Q,8690,1.384
2014,Q,8690,0.874
2015,Q,8690,1.353
2016,Q,8690,1.262
2017,Q,8690,1.497
2018,Q,8690,1.033
2019,Q,8690,0.774
2020,Q,8690,1.432
2009,Q,8710,0.001
2010,Q,8710,0.012
2011,Q,8710,0.0
2012,Q,8710,0.001
2013,Q,8710,0.003
2014,Q,8710,0.002
2015,Q,8710,0.003
2016,Q,8710,0.006
2017,Q,8710,0.005
2018,Q,8710,0.005
2019,Q,8710,0.002
2020,Q,8710,0.001
2015,Q,8720,0.01
2016,Q,8720,0.001
2017,Q,8720,0.005
2018,Q,8720,0.001
2019,Q,8720,0.001
2009,Q,8730,0.0
2010,Q,8730,0.0
2011,Q,8730,0.0
2012,Q,8730,0.0
2013,Q,8730,0.0
2014,Q,8730,0.0
2015,Q,8730,0.0
2016,Q,8730,0.0
2017,Q,8730,0.0
2018,Q,8730,0.0
2019,Q,8730,0.0
2020,Q,8730,0.0
2009,Q,8790,0.001
2010,Q,8790,0.001
2012,Q,8790,0.0
2014,Q,8790,0.0
2015,Q,8790,0.0
2019,Q,8790,0.0
2009,Q,8810,0.0
2010,Q,8810,0.001
2011,Q,8810,0.001
2012,Q,8810,0.017
2013,Q,8810,0.0
2015,Q,8810,0.0
2016,Q,8810,0.0
2017,Q,8810,0.0
2018,Q,8810,0.0
2019,Q,8810,0.0
2020,Q,8810,0.0
2010,Q,8891,0.0
2011,Q,8891,0.003
2012,Q,8891,0.007
2013,Q,8891,0.004
2014,Q,8891,0.047
2015,Q,8891,0.065
2016,Q,8891,0.03
2017,Q,8891,0.047
2018,Q,8891,0.028
2019,Q,8891,0.028
2020,Q,8891,0.003
2009,Q,8899,0.035
2010,Q,8899,0.045
2011,Q,8899,0.03
2012,Q,8899,0.025
2013,Q,8899,0.044
2014,Q,8899,0.043
2015,Q,8899,0.021
2016,Q,8899,0.027
2017,Q,8899,0.058
2018,Q,8899,0.031
2019,Q,8899,0.009
2020,Q,8899,0.009
2012,R,9001,0.0
2013,R,9001,0.0
2014,R,9001,0.0
2015,R,9001,0.001
2016,R,9001,0.0
2017,R,9001,0.002
2018,R,9001,0.0
2019,R,9001,0.002
2020,R,9001,0.0
2010,R,9002,0.0
2011,R,9002,0.0
2012,R,9002,0.0
2013,R,9002,0.001
2014,R,9002,0.001
2015,R,9002,0.001
2016,R,9002,0.01
2017,R,9002,0.0
2018,R,9002,0.001
2019,R,9002,0.002
2020,R,9002,0.002
2009,R,9003,0.0
2012,R,9003,0.0
2013,R,9003,0.0
2014,R,9003,0.0
2015,R,9003,0.001
2016,R,9003,0.005
2017,R,9003,0.002
2018,R,9003,0.001
2019,R,9003,0.001
2020,R,9003,0.001
2009,R,9101,0.0
2010,R,9101,0.0
2011,R,9101,0.0
2012,R,9101,0.0
2013,R,9101,0.0
2014,R,9101,0.0
2015,R,9101,0.0
2016,R,9101,0.0
2017,R,9101,0.001
2018,R,9101,0.0
2019,R,9101,0.0
2020,R,9101,0.0
2015,R,9102,0.0
2016,R,9102,0.0
2017,R,9102,0.0
2010,R,9104,0.0
2011,R,9104,0.0
2012,R,9104,0.0
2013,R,9104,0.0
2014,R,9104,0.0
2018,R,9104,0.0
2020,R,9104,0.0
2009,R,9200,0.044
2010,R,9200,0.108
2011,R,9200,0.084
2012,R,9200,0.114
2013,R,9200,0.13
2014,R,9200,0.171
2015,R,9200,0.27
2016,R,9200,0.339
2017,R,9200,0.489
2018,R,9200,0.172
2019,R,9200,0.317
2020,R,9200,0.154
2018,R,9310,0.001
2010,R,9311,0.0
2011,R,9311,0.0
2012,R,9311,0.0
2013,R,9311,0.0
2014,R,9311,0.005
2015,R,9311,0.002
2016,R,9311,0.001
2017,R,9311,0.001
2018,R,9311,0.006
2019,R,9311,0.015
2020,R,9311,0.001
2009,R,9312,0.027
2014,R,9312,0.0
2015,R,9312,0.003
2016,R,9312,0.014
2017,R,9312,0.006
2018,R,9312,0.023
2019,R,9312,0.03
2020,R,9312,0.0
2010,R,9313,0.001
2011,R,9313,0.001
2012,R,9313,0.004
2013,R,9313,0.004
2014,R,9313,0.006
2015,R,9313,0.008
2016,R,9313,0.024
2017,R,9313,0.031
2018,R,9313,0.005
2019,R,9313,0.018
2020,R,9313,0.003
2009,R,9319,0.0
2010,R,9319,0.0
2011,R,9319,0.012
2012,R,9319,0.016
2013,R,9319,0.018
2014,R,9319,0.034
2015,R,9319,0.002
2016,R,9319,0.005
2017,R,9319,0.012
2018,R,9319,0.062
2019,R,9319,0.007
2020,R,9319,0.004
2009,R,9321,0.04
2010,R,9321,0.0
2016,R,9321,0.001
2017,R,9321,0.004
2018,R,9321,0.079
2019,R,9321,0.002
2020,R,9321,0.006
2009,R,9329,0.566
2010,R,9329,0.453
2011,R,9329,0.394
2012,R,9329,0.33
2013,R,9329,0.296
2014,R,9329,0.55
2015,R,9329,0.447
2016,R,9329,0.67
2017,R,9329,0.352
2018,R,9329,0.468
2019,R,9329,0.275
2020,R,9329,0.298
2009,S,9411,0.0
2010,S,9411,0.006
2011,S,9411,0.003
2012,S,9411,0.004
2013,S,9411,0.004
2014,S,9411,0.005
2015,S,9411,0.003
2016,S,9411,0.025
2017,S,9411,0.01
2018,S,9411,0.003
2019,S,9411,0.003
2020,S,9411,0.003
2009,S,9412,0.001
2010,S,9412,0.001
2011,S,9412,0.003
2012,S,9412,0.001
2013,S,9412,0.001
2014,S,9412,0.005
2015,S,9412,0.002
2016,S,9412,0.033
2017,S,9412,0.021
2018,S,9412,0.014
2019,S,9412,0.01
2020,S,9412,0.008
2009,S,9420,0.003
2010,S,9420,0.009
2011,S,9420,0.002
2012,S,9420,0.003
2013,S,9420,0.003
2015,S,9420,0.001
2017,S,9420,0.001
2018,S,9420,0.001
2012,S,9491,0.0
2013,S,9491,0.0
2014,S,9491,0.001
2015,S,9491,0.001
2016,S,9491,0.001
2017,S,9491,0.001
2018,S,9491,0.005
2019,S,9491,0.001
2020,S,9491,0.0
2009,S,9499,0.026
2010,S,9499,1.557
2011,S,9499,0.37
2012,S,9499,0.841
2013,S,9499,0.774
2014,S,9499,1.639
2015,S,9499,1.526
2016,S,9499,1.232
2017,S,9499,2.551
2018,S,9499,2.022
2019,S,9499,1.209
2020,S,9499,0.928
2009,S,9511,0.0
2010,S,9511,0.0
2011,S,9511,0.001
2012,S,9511,0.002
2013,S,9511,0.001
2014,S,9511,0.0
2017,S,9511,0.0
2018,S,9511,0.0
2019,S,9511,0.0
2020,S,9511,0.0
2015,S,9512,0.0
2016,S,9512,0.013
2017,S,9512,0.039
2018,S,9512,0.0
2019,S,9512,0.001
2020,S,9512,0.0
2020,S,9524,0.0
2009,S,9601,0.017
2010,S,9601,0.01
2011,S,9601,0.134
2012,S,9601,0.016
2013,S,9601,0.022
2014,S,9601,0.025
2015,S,9601,0.03
2016,S,9601,0.023
2017,S,9601,0.006
2018,S,9601,0.223
2019,S,9601,0.243
2020,S,9601,0.291
2009,S,9602,0.014
2013,S,9602,0.001
2014,S,9602,0.001
2015,S,9602,0.0
2016,S,9602,0.0
2017,S,9602,0.005
2018,S,9602,0.003
2019,S,9602,0.003
2020,S,9602,0.0
2009,S,9603,0.002
2010,S,9603,0.002
2011,S,9603,0.001
2012,S,9603,0.002
2013,S,9603,0.002
2014,S,9603,0.001
2015,S,9603,0.002
2016,S,9603,0.004
2017,S,9603,0.005
2018,S,9603,0.001
2019,S,9603,0.0
2020,S,9603,0.001
2015,S,9604,0.0
2016,S,9604,0.001
2009,S,9609,0.105
2010,S,9609,0.036
2011,S,9609,0.052
2012,S,9609,0.083
2013,S,9609,0.101
2014,S,9609,0.055
2015,S,9609,0.017
2016,S,9609,0.147
2017,S,9609,0.087
2018,S,9609,0.122
2019,S,9609,0.043
2020,S,9609,0.048
